year,geoid,State,State abr.,County,share_creative_class
2014,48057,Texas,TX,Calhoun County,0.18259
2014,48059,Texas,TX,Callahan County,0.18369
2014,48061,Texas,TX,Cameron County,0.15815
2014,48063,Texas,TX,Camp County,0.15547
2014,48065,Texas,TX,Carson County,0.17742
2014,48067,Texas,TX,Cass County,0.14604
2014,48069,Texas,TX,Castro County,0.11825
2014,48071,Texas,TX,Chambers County,0.22454
2014,48073,Texas,TX,Cherokee County,0.14293
2014,48075,Texas,TX,Childress County,0.13933
2014,48077,Texas,TX,Clay County,0.19166
2014,48079,Texas,TX,Cochran County,0.12705
2014,48081,Texas,TX,Coke County,0.2
2014,48083,Texas,TX,Coleman County,0.10433
2014,48085,Texas,TX,Collin County,0.41531
2014,48087,Texas,TX,Collingsworth County,0.14343
2014,48089,Texas,TX,Colorado County,0.17425
2014,48091,Texas,TX,Comal County,0.28131
2014,48093,Texas,TX,Comanche County,0.13143
2014,48095,Texas,TX,Concho County,0.125
2014,48097,Texas,TX,Cooke County,0.17083
2014,48099,Texas,TX,Coryell County,0.14918
2014,48101,Texas,TX,Cottle County,0.14286
2014,48103,Texas,TX,Crane County,0.16618
2014,48105,Texas,TX,Crockett County,0.10951
2014,48107,Texas,TX,Crosby County,0.10282
2014,48109,Texas,TX,Culberson County,0.24878
2014,48111,Texas,TX,Dallam County,0.17562
2014,48113,Texas,TX,Dallas County,0.24653
2014,48115,Texas,TX,Dawson County,0.12979
2014,48117,Texas,TX,Deaf Smith County,0.15475
2014,48119,Texas,TX,Delta County,0.09624
2014,48121,Texas,TX,Denton County,0.34456
2014,48123,Texas,TX,DeWitt County,0.11708
2014,48125,Texas,TX,Dickens County,0.14458
2014,48127,Texas,TX,Dimmit County,0.09091
2014,48129,Texas,TX,Donley County,0.1755
2014,48131,Texas,TX,Duval County,0.12004
2014,48133,Texas,TX,Eastland County,0.1499
2014,48135,Texas,TX,Ector County,0.18247
2014,48137,Texas,TX,Edwards County,0.16495
2014,48139,Texas,TX,Ellis County,0.23485
2014,48141,Texas,TX,El Paso County,0.19732
2014,48143,Texas,TX,Erath County,0.19606
2014,48145,Texas,TX,Falls County,0.10474
2014,48147,Texas,TX,Fannin County,0.17289
2014,48149,Texas,TX,Fayette County,0.19356
2014,48151,Texas,TX,Fisher County,0.12748
2014,48153,Texas,TX,Floyd County,0.14092
2014,48155,Texas,TX,Foard County,0.09735
2014,48157,Texas,TX,Fort Bend County,0.35607
2014,48159,Texas,TX,Franklin County,0.20571
2014,48161,Texas,TX,Freestone County,0.17687
2014,48163,Texas,TX,Frio County,0.10381
2014,48165,Texas,TX,Gaines County,0.11274
2014,48167,Texas,TX,Galveston County,0.2772
2014,48169,Texas,TX,Garza County,0.13754
2014,48171,Texas,TX,Gillespie County,0.23295
2014,48173,Texas,TX,Glasscock County,0.18868
2014,48175,Texas,TX,Goliad County,0.1461
2014,48177,Texas,TX,Gonzales County,0.15578
2014,48179,Texas,TX,Gray County,0.13683
2014,48181,Texas,TX,Grayson County,0.20515
2014,48183,Texas,TX,Gregg County,0.20959
2014,48185,Texas,TX,Grimes County,0.139
2014,48187,Texas,TX,Guadalupe County,0.23895
2014,48189,Texas,TX,Hale County,0.14698
2014,48191,Texas,TX,Hall County,0.16412
2014,48193,Texas,TX,Hamilton County,0.1454
2014,48195,Texas,TX,Hansford County,0.14098
2014,48197,Texas,TX,Hardeman County,0.14239
2014,48199,Texas,TX,Hardin County,0.20679
2014,48201,Texas,TX,Harris County,0.26033
2014,48203,Texas,TX,Harrison County,0.19624
2014,48205,Texas,TX,Hartley County,0.2044
2014,48207,Texas,TX,Haskell County,0.12656
2014,48209,Texas,TX,Hays County,0.28957
2014,48211,Texas,TX,Hemphill County,0.18718
2014,48213,Texas,TX,Henderson County,0.181
2014,48215,Texas,TX,Hidalgo County,0.16048
2014,48217,Texas,TX,Hill County,0.16427
2014,48219,Texas,TX,Hockley County,0.1737
2014,48221,Texas,TX,Hood County,0.26278
2014,48223,Texas,TX,Hopkins County,0.17179
2014,48225,Texas,TX,Houston County,0.16283
2014,48227,Texas,TX,Howard County,0.15796
2014,48229,Texas,TX,Hudspeth County,0.10648
2014,48231,Texas,TX,Hunt County,0.22567
2014,48233,Texas,TX,Hutchinson County,0.1936
2014,48235,Texas,TX,Irion County,0.17919
2014,48237,Texas,TX,Jack County,0.16092
2014,48239,Texas,TX,Jackson County,0.18008
2014,48241,Texas,TX,Jasper County,0.13613
2014,48243,Texas,TX,Jeff Davis County,0.21368
2014,48245,Texas,TX,Jefferson County,0.18304
2014,48247,Texas,TX,Jim Hogg County,0.09557
2014,48249,Texas,TX,Jim Wells County,0.17201
2014,48251,Texas,TX,Johnson County,0.19449
2014,48253,Texas,TX,Jones County,0.10535
2014,48255,Texas,TX,Karnes County,0.16284
2014,48257,Texas,TX,Kaufman County,0.23858
2014,48259,Texas,TX,Kendall County,0.30779
2014,48261,Texas,TX,Kenedy County,0.125
2014,48263,Texas,TX,Kent County,0.15556
2014,48265,Texas,TX,Kerr County,0.20316
2014,48267,Texas,TX,Kimble County,0.17143
2014,48269,Texas,TX,King County,0.25714
2014,48271,Texas,TX,Kinney County,0.1422
2014,48273,Texas,TX,Kleberg County,0.1981
2014,48275,Texas,TX,Knox County,0.13816
2014,48277,Texas,TX,Lamar County,0.16792
2014,48279,Texas,TX,Lamb County,0.10583
2014,48281,Texas,TX,Lampasas County,0.1775
2014,48283,Texas,TX,La Salle County,0.07872
2014,48285,Texas,TX,Lavaca County,0.1808
2014,48287,Texas,TX,Lee County,0.18188
2014,48289,Texas,TX,Leon County,0.11719
2014,48291,Texas,TX,Liberty County,0.14665
2014,48293,Texas,TX,Limestone County,0.14044
2014,48295,Texas,TX,Lipscomb County,0.15854
2014,48297,Texas,TX,Live Oak County,0.15704
2014,48299,Texas,TX,Llano County,0.28349
2014,48301,Texas,TX,Loving County,0.27273
2014,48303,Texas,TX,Lubbock County,0.22497
2014,48305,Texas,TX,Lynn County,0.20227
2014,48307,Texas,TX,McCulloch County,0.16213
2014,48309,Texas,TX,McLennan County,0.2112
2014,48311,Texas,TX,McMullen County,0.2125
2014,48313,Texas,TX,Madison County,0.10998
2014,48315,Texas,TX,Marion County,0.16129
2014,48317,Texas,TX,Martin County,0.12649
2014,48319,Texas,TX,Mason County,0.31594
2014,48321,Texas,TX,Matagorda County,0.15966
2014,48323,Texas,TX,Maverick County,0.13746
2014,48325,Texas,TX,Medina County,0.20183
2014,48327,Texas,TX,Menard County,0.18981
2014,48329,Texas,TX,Midland County,0.25225
2014,48331,Texas,TX,Milam County,0.14057
2014,48333,Texas,TX,Mills County,0.16753
2014,48335,Texas,TX,Mitchell County,0.17399
2014,48337,Texas,TX,Montague County,0.15734
2014,48339,Texas,TX,Montgomery County,0.29674
2014,48341,Texas,TX,Moore County,0.1232
2014,48343,Texas,TX,Morris County,0.15039
2014,48345,Texas,TX,Motley County,0.19231
2014,48347,Texas,TX,Nacogdoches County,0.2036
2014,48349,Texas,TX,Navarro County,0.15656
2014,48351,Texas,TX,Newton County,0.16308
2014,48353,Texas,TX,Nolan County,0.16776
2014,48355,Texas,TX,Nueces County,0.20086
2014,48357,Texas,TX,Ochiltree County,0.15848
2014,48359,Texas,TX,Oldham County,0.12821
2014,48361,Texas,TX,Orange County,0.16223
2014,48363,Texas,TX,Palo Pinto County,0.17134
2014,48365,Texas,TX,Panola County,0.17199
2014,48367,Texas,TX,Parker County,0.26783
2014,48369,Texas,TX,Parmer County,0.1099
2014,48371,Texas,TX,Pecos County,0.11393
2014,48373,Texas,TX,Polk County,0.15182
2014,48375,Texas,TX,Potter County,0.16799
2014,48377,Texas,TX,Presidio County,0.2233
2014,48379,Texas,TX,Rains County,0.18665
2014,48381,Texas,TX,Randall County,0.23497
2014,48383,Texas,TX,Reagan County,0.1682
2014,48385,Texas,TX,Real County,0.16746
2014,48387,Texas,TX,Red River County,0.12881
2014,48389,Texas,TX,Reeves County,0.14286
2014,48391,Texas,TX,Refugio County,0.19395
2014,48393,Texas,TX,Roberts County,0.21839
2014,48395,Texas,TX,Robertson County,0.13817
2014,48397,Texas,TX,Rockwall County,0.32927
2014,48399,Texas,TX,Runnels County,0.13974
2014,48401,Texas,TX,Rusk County,0.14355
2014,48403,Texas,TX,Sabine County,0.13766
2014,48405,Texas,TX,San Augustine County,0.10087
2014,48407,Texas,TX,San Jacinto County,0.1889
2014,48409,Texas,TX,San Patricio County,0.1806
2014,48411,Texas,TX,San Saba County,0.12115
2014,48413,Texas,TX,Schleicher County,0.12287
2014,48415,Texas,TX,Scurry County,0.15541
2014,48417,Texas,TX,Shackelford County,0.22951
2014,48419,Texas,TX,Shelby County,0.15526
2014,48421,Texas,TX,Sherman County,0.12868
2014,48423,Texas,TX,Smith County,0.21699
2014,48425,Texas,TX,Somervell County,0.27186
2014,48427,Texas,TX,Starr County,0.09142
2014,48429,Texas,TX,Stephens County,0.13924
2014,48431,Texas,TX,Sterling County,0.13592
2014,48433,Texas,TX,Stonewall County,0.24638
2014,48435,Texas,TX,Sutton County,0.13757
2014,48437,Texas,TX,Swisher County,0.11785
2014,48439,Texas,TX,Tarrant County,0.26956
2014,48441,Texas,TX,Taylor County,0.19929
2014,48443,Texas,TX,Terrell County,0.09639
2014,48445,Texas,TX,Terry County,0.10467
2014,48447,Texas,TX,Throckmorton County,0.14865
2014,48449,Texas,TX,Titus County,0.11672
2014,48451,Texas,TX,Tom Green County,0.18045
2014,48453,Texas,TX,Travis County,0.35708
2014,48455,Texas,TX,Trinity County,0.15016
2014,48457,Texas,TX,Tyler County,0.14785
2014,48459,Texas,TX,Upshur County,0.17035
2014,48461,Texas,TX,Upton County,0.16892
2014,48463,Texas,TX,Uvalde County,0.11144
2014,48465,Texas,TX,Val Verde County,0.13333
2014,48467,Texas,TX,Van Zandt County,0.16813
2014,48469,Texas,TX,Victoria County,0.17696
2014,48471,Texas,TX,Walker County,0.2046
2014,48473,Texas,TX,Waller County,0.20898
2014,48475,Texas,TX,Ward County,0.13647
2014,48477,Texas,TX,Washington County,0.21724
2014,48479,Texas,TX,Webb County,0.16746
2014,48481,Texas,TX,Wharton County,0.13753
2014,48483,Texas,TX,Wheeler County,0.13552
2014,48485,Texas,TX,Wichita County,0.18739
2014,48487,Texas,TX,Wilbarger County,0.15893
2014,48489,Texas,TX,Willacy County,0.11091
2014,48491,Texas,TX,Williamson County,0.35818
2014,48493,Texas,TX,Wilson County,0.19995
2014,48495,Texas,TX,Winkler County,0.08348
2014,48497,Texas,TX,Wise County,0.19084
2014,48499,Texas,TX,Wood County,0.22049
2014,48501,Texas,TX,Yoakum County,0.08892
2014,48503,Texas,TX,Young County,0.16071
2014,48505,Texas,TX,Zapata County,0.09119
2014,48507,Texas,TX,Zavala County,0.04604
2014,49001,Utah,UT,Beaver County,0.15769
2014,49003,Utah,UT,Box Elder County,0.22446
2014,49005,Utah,UT,Cache County,0.26553
2014,49007,Utah,UT,Carbon County,0.19557
2014,49009,Utah,UT,Daggett County,0.16438
2014,49011,Utah,UT,Davis County,0.30296
2014,49013,Utah,UT,Duchesne County,0.175
2014,49015,Utah,UT,Emery County,0.14114
2014,49017,Utah,UT,Garfield County,0.23725
2014,49019,Utah,UT,Grand County,0.25457
2014,49021,Utah,UT,Iron County,0.24223
2014,49023,Utah,UT,Juab County,0.13789
2014,49025,Utah,UT,Kane County,0.22467
2014,49027,Utah,UT,Millard County,0.13456
2014,49029,Utah,UT,Morgan County,0.30562
2014,49031,Utah,UT,Piute County,0.13008
2014,49033,Utah,UT,Rich County,0.185
2014,49035,Utah,UT,Salt Lake County,0.27862
2014,49037,Utah,UT,San Juan County,0.17045
2014,49039,Utah,UT,Sanpete County,0.18669
2014,49041,Utah,UT,Sevier County,0.18294
2014,49043,Utah,UT,Summit County,0.35949
2014,49045,Utah,UT,Tooele County,0.24277
2014,49047,Utah,UT,Uintah County,0.20889
2014,49049,Utah,UT,Utah County,0.30574
2014,49051,Utah,UT,Wasatch County,0.29252
2014,49053,Utah,UT,Washington County,0.23914
2014,49055,Utah,UT,Wayne County,0.21654
2014,49057,Utah,UT,Weber County,0.22626
2014,50001,Vermont,VT,Addison County,0.24981
2014,50003,Vermont,VT,Bennington County,0.25424
2014,50005,Vermont,VT,Caledonia County,0.21338
2014,50007,Vermont,VT,Chittenden County,0.31959
2014,50009,Vermont,VT,Essex County,0.15529
2014,50011,Vermont,VT,Franklin County,0.18859
2014,50013,Vermont,VT,Grand Isle County,0.27273
2014,50015,Vermont,VT,Lamoille County,0.25502
2014,50017,Vermont,VT,Orange County,0.22222
2014,50019,Vermont,VT,Orleans County,0.1497
2014,50021,Vermont,VT,Rutland County,0.22102
2014,50023,Vermont,VT,Washington County,0.30013
2014,50025,Vermont,VT,Windham County,0.26199
2014,50027,Vermont,VT,Windsor County,0.27115
2014,51001,Virginia,VA,Accomack County,0.17507
2014,51003,Virginia,VA,Albemarle County,0.35773
2014,51005,Virginia,VA,Alleghany County,0.14306
2014,51007,Virginia,VA,Amelia County,0.19035
2014,51009,Virginia,VA,Amherst County,0.19364
2014,51011,Virginia,VA,Appomattox County,0.15442
2014,51013,Virginia,VA,Arlington County,0.49967
2014,51015,Virginia,VA,Augusta County,0.2044
2014,51017,Virginia,VA,Bath County,0.1242
2014,51019,Virginia,VA,Bedford County,0.24384
2014,51021,Virginia,VA,Bland County,0.1362
2014,51023,Virginia,VA,Botetourt County,0.24294
2014,51025,Virginia,VA,Brunswick County,0.12058
2014,51027,Virginia,VA,Buchanan County,0.1203
2014,51029,Virginia,VA,Buckingham County,0.13591
2014,51031,Virginia,VA,Campbell County,0.18648
2014,51033,Virginia,VA,Caroline County,0.21269
2014,51035,Virginia,VA,Carroll County,0.14663
2014,51036,Virginia,VA,Charles City County,0.16327
2014,51037,Virginia,VA,Charlotte County,0.10893
2014,51041,Virginia,VA,Chesterfield County,0.29471
2014,51043,Virginia,VA,Clarke County,0.2963
2014,51045,Virginia,VA,Craig County,0.14745
2014,51047,Virginia,VA,Culpeper County,0.25056
2014,51049,Virginia,VA,Cumberland County,0.11268
2014,51051,Virginia,VA,Dickenson County,0.12513
2014,51053,Virginia,VA,Dinwiddie County,0.16673
2014,51057,Virginia,VA,Essex County,0.19615
2014,51059,Virginia,VA,Fairfax County,0.4299
2014,51061,Virginia,VA,Fauquier County,0.31583
2014,51063,Virginia,VA,Floyd County,0.18245
2014,51065,Virginia,VA,Fluvanna County,0.25713
2014,51067,Virginia,VA,Franklin County,0.1818
2014,51069,Virginia,VA,Frederick County,0.24961
2014,51071,Virginia,VA,Giles County,0.19412
2014,51073,Virginia,VA,Gloucester County,0.22315
2014,51075,Virginia,VA,Goochland County,0.44325
2014,51077,Virginia,VA,Grayson County,0.13922
2014,51079,Virginia,VA,Greene County,0.22064
2014,51081,Virginia,VA,Greensville County,0.15689
2014,51083,Virginia,VA,Halifax County,0.14659
2014,51085,Virginia,VA,Hanover County,0.32683
2014,51087,Virginia,VA,Henrico County,0.30736
2014,51089,Virginia,VA,Henry County,0.15018
2014,51091,Virginia,VA,Highland County,0.14747
2014,51093,Virginia,VA,Isle of Wight County,0.24861
2014,51095,Virginia,VA,James City County,0.33593
2014,51097,Virginia,VA,King and Queen County,0.18126
2014,51099,Virginia,VA,King George County,0.33288
2014,51101,Virginia,VA,King William County,0.18476
2014,51103,Virginia,VA,Lancaster County,0.21415
2014,51105,Virginia,VA,Lee County,0.10896
2014,51107,Virginia,VA,Loudoun County,0.4555
2014,51109,Virginia,VA,Louisa County,0.19657
2014,51111,Virginia,VA,Lunenburg County,0.16253
2014,51113,Virginia,VA,Madison County,0.18343
2014,51115,Virginia,VA,Mathews County,0.22222
2014,51117,Virginia,VA,Mecklenburg County,0.16539
2014,51119,Virginia,VA,Middlesex County,0.20607
2014,51121,Virginia,VA,Montgomery County,0.33385
2014,51125,Virginia,VA,Nelson County,0.25772
2014,51127,Virginia,VA,New Kent County,0.27083
2014,51131,Virginia,VA,Northampton County,0.2265
2014,51133,Virginia,VA,Northumberland County,0.2041
2014,51135,Virginia,VA,Nottoway County,0.14801
2014,51137,Virginia,VA,Orange County,0.23521
2014,51139,Virginia,VA,Page County,0.15321
2014,51141,Virginia,VA,Patrick County,0.14833
2014,51143,Virginia,VA,Pittsylvania County,0.14976
2014,51145,Virginia,VA,Powhatan County,0.29796
2014,51147,Virginia,VA,Prince Edward County,0.17302
2014,51149,Virginia,VA,Prince George County,0.23739
2014,51153,Virginia,VA,Prince William County,0.32856
2014,51155,Virginia,VA,Pulaski County,0.18188
2014,51157,Virginia,VA,Rappahannock County,0.36815
2014,51159,Virginia,VA,Richmond County,0.1622
2014,51161,Virginia,VA,Roanoke County,0.27271
2014,51163,Virginia,VA,Rockbridge County,0.19535
2014,51165,Virginia,VA,Rockingham County,0.19427
2014,51167,Virginia,VA,Russell County,0.12739
2014,51169,Virginia,VA,Scott County,0.12486
2014,51171,Virginia,VA,Shenandoah County,0.16667
2014,51173,Virginia,VA,Smyth County,0.15678
2014,51175,Virginia,VA,Southampton County,0.13658
2014,51177,Virginia,VA,Spotsylvania County,0.26853
2014,51179,Virginia,VA,Stafford County,0.31983
2014,51181,Virginia,VA,Surry County,0.13272
2014,51183,Virginia,VA,Sussex County,0.10338
2014,51185,Virginia,VA,Tazewell County,0.18659
2014,51187,Virginia,VA,Warren County,0.24027
2014,51191,Virginia,VA,Washington County,0.21056
2014,51193,Virginia,VA,Westmoreland County,0.1848
2014,51195,Virginia,VA,Wise County,0.16052
2014,51197,Virginia,VA,Wythe County,0.13452
2014,51199,Virginia,VA,York County,0.33804
2014,51510,Virginia,VA,Alexandria city,0.43732
2014,51515,Virginia,VA,Bedford city,0.23881
2014,51520,Virginia,VA,Bristol city,0.22365
2014,51530,Virginia,VA,Buena Vista city,0.13087
2014,51540,Virginia,VA,Charlottesville city,0.35699
2014,51550,Virginia,VA,Chesapeake city,0.27238
2014,51560,Virginia,VA,Clifton Forge city,NA
2014,51570,Virginia,VA,Colonial Heights city,0.18922
2014,51580,Virginia,VA,Covington city,0.1505
2014,51590,Virginia,VA,Danville city,0.15441
2014,51595,Virginia,VA,Emporia city,0.13304
2014,51600,Virginia,VA,Fairfax city,0.385
2014,51610,Virginia,VA,Falls Church city,0.51223
2014,51620,Virginia,VA,Franklin city,0.176
2014,51630,Virginia,VA,Fredericksburg city,0.24119
2014,51640,Virginia,VA,Galax city,0.16975
2014,51650,Virginia,VA,Hampton city,0.22645
2014,51660,Virginia,VA,Harrisonburg city,0.20838
2014,51670,Virginia,VA,Hopewell city,0.16887
2014,51678,Virginia,VA,Lexington city,0.26536
2014,51680,Virginia,VA,Lynchburg city,0.24111
2014,51683,Virginia,VA,Manassas city,0.24954
2014,51685,Virginia,VA,Manassas Park city,0.23391
2014,51690,Virginia,VA,Martinsville city,0.16995
2014,51700,Virginia,VA,Newport News city,0.20918
2014,51710,Virginia,VA,Norfolk city,0.22182
2014,51720,Virginia,VA,Norton city,0.20776
2014,51730,Virginia,VA,Petersburg city,0.14641
2014,51735,Virginia,VA,Poquoson city,0.32348
2014,51740,Virginia,VA,Portsmouth city,0.19164
2014,51750,Virginia,VA,Radford city,0.28177
2014,51760,Virginia,VA,Richmond city,0.25387
2014,51770,Virginia,VA,Roanoke city,0.19151
2014,51775,Virginia,VA,Salem city,0.25923
2014,51780,Virginia,VA,South Boston City,NA
2014,51790,Virginia,VA,Staunton city,0.22644
2014,51800,Virginia,VA,Suffolk city,0.24243
2014,51810,Virginia,VA,Virginia Beach city,0.29109
2014,51820,Virginia,VA,Waynesboro city,0.20847
2014,51830,Virginia,VA,Williamsburg city,0.33129
2014,51840,Virginia,VA,Winchester city,0.27941
2014,53001,Washington,WA,Adams County,0.11935
2014,53003,Washington,WA,Asotin County,0.21196
2014,53005,Washington,WA,Benton County,0.26461
2014,53007,Washington,WA,Chelan County,0.20491
2014,53009,Washington,WA,Clallam County,0.21628
2014,53011,Washington,WA,Clark County,0.263
2014,53013,Washington,WA,Columbia County,0.17231
2014,53015,Washington,WA,Cowlitz County,0.1699
2014,53017,Washington,WA,Douglas County,0.16609
2014,53019,Washington,WA,Ferry County,0.17188
2014,53021,Washington,WA,Franklin County,0.15206
2014,53023,Washington,WA,Garfield County,0.19048
2014,53025,Washington,WA,Grant County,0.14746
2014,53027,Washington,WA,Grays Harbor County,0.14508
2014,53029,Washington,WA,Island County,0.24492
2014,53031,Washington,WA,Jefferson County,0.29186
2014,53033,Washington,WA,King County,0.38513
2014,53035,Washington,WA,Kitsap County,0.27197
2014,53037,Washington,WA,Kittitas County,0.27251
2014,53039,Washington,WA,Klickitat County,0.18979
2014,53041,Washington,WA,Lewis County,0.1649
2014,53043,Washington,WA,Lincoln County,0.19935
2014,53045,Washington,WA,Mason County,0.1899
2014,53047,Washington,WA,Okanogan County,0.17603
2014,53049,Washington,WA,Pacific County,0.18789
2014,53051,Washington,WA,Pend Oreille County,0.20809
2014,53053,Washington,WA,Pierce County,0.2354
2014,53055,Washington,WA,San Juan County,0.29321
2014,53057,Washington,WA,Skagit County,0.20817
2014,53059,Washington,WA,Skamania County,0.24948
2014,53061,Washington,WA,Snohomish County,0.28946
2014,53063,Washington,WA,Spokane County,0.25022
2014,53065,Washington,WA,Stevens County,0.21138
2014,53067,Washington,WA,Thurston County,0.2836
2014,53069,Washington,WA,Wahkiakum County,0.10145
2014,53071,Washington,WA,Walla Walla County,0.20473
2014,53073,Washington,WA,Whatcom County,0.24384
2014,53075,Washington,WA,Whitman County,0.33815
2014,53077,Washington,WA,Yakima County,0.15171
2014,54001,West Virginia,WV,Barbour County,0.12234
2014,54003,West Virginia,WV,Berkeley County,0.21127
2014,54005,West Virginia,WV,Boone County,0.13074
2014,54007,West Virginia,WV,Braxton County,0.14205
2014,54009,West Virginia,WV,Brooke County,0.14552
2014,54011,West Virginia,WV,Cabell County,0.22407
2014,54013,West Virginia,WV,Calhoun County,0.09924
2014,54015,West Virginia,WV,Clay County,0.1552
2014,54017,West Virginia,WV,Doddridge County,0.14701
2014,54019,West Virginia,WV,Fayette County,0.17097
2014,54021,West Virginia,WV,Gilmer County,0.10158
2014,54023,West Virginia,WV,Grant County,0.13248
2014,54025,West Virginia,WV,Greenbrier County,0.16859
2014,54027,West Virginia,WV,Hampshire County,0.10455
2014,54029,West Virginia,WV,Hancock County,0.16174
2014,54031,West Virginia,WV,Hardy County,0.09699
2014,54033,West Virginia,WV,Harrison County,0.21243
2014,54035,West Virginia,WV,Jackson County,0.20546
2014,54037,West Virginia,WV,Jefferson County,0.27114
2014,54039,West Virginia,WV,Kanawha County,0.23518
2014,54041,West Virginia,WV,Lewis County,0.16947
2014,54043,West Virginia,WV,Lincoln County,0.12473
2014,54045,West Virginia,WV,Logan County,0.1814
2014,54047,West Virginia,WV,McDowell County,0.11948
2014,54049,West Virginia,WV,Marion County,0.19387
2014,54051,West Virginia,WV,Marshall County,0.13216
2014,54053,West Virginia,WV,Mason County,0.1315
2014,54055,West Virginia,WV,Mercer County,0.16952
2014,54057,West Virginia,WV,Mineral County,0.16968
2014,54059,West Virginia,WV,Mingo County,0.14251
2014,54061,West Virginia,WV,Monongalia County,0.2685
2014,54063,West Virginia,WV,Monroe County,0.12097
2014,54065,West Virginia,WV,Morgan County,0.149
2014,54067,West Virginia,WV,Nicholas County,0.1564
2014,54069,West Virginia,WV,Ohio County,0.20931
2014,54071,West Virginia,WV,Pendleton County,0.11848
2014,54073,West Virginia,WV,Pleasants County,0.19137
2014,54075,West Virginia,WV,Pocahontas County,0.19274
2014,54077,West Virginia,WV,Preston County,0.14767
2014,54079,West Virginia,WV,Putnam County,0.23894
2014,54081,West Virginia,WV,Raleigh County,0.20106
2014,54083,West Virginia,WV,Randolph County,0.17369
2014,54085,West Virginia,WV,Ritchie County,0.15931
2014,54087,West Virginia,WV,Roane County,0.15601
2014,54089,West Virginia,WV,Summers County,0.12351
2014,54091,West Virginia,WV,Taylor County,0.16089
2014,54093,West Virginia,WV,Tucker County,0.16375
2014,54095,West Virginia,WV,Tyler County,0.14499
2014,54097,West Virginia,WV,Upshur County,0.17949
2014,54099,West Virginia,WV,Wayne County,0.17696
2014,54101,West Virginia,WV,Webster County,0.11916
2014,54103,West Virginia,WV,Wetzel County,0.11817
2014,54105,West Virginia,WV,Wirt County,0.1253
2014,54107,West Virginia,WV,Wood County,0.20019
2014,54109,West Virginia,WV,Wyoming County,0.11238
2014,55001,Wisconsin,WI,Adams County,0.15403
2014,55003,Wisconsin,WI,Ashland County,0.19642
2014,55005,Wisconsin,WI,Barron County,0.16235
2014,55007,Wisconsin,WI,Bayfield County,0.22319
2014,55009,Wisconsin,WI,Brown County,0.22988
2014,55011,Wisconsin,WI,Buffalo County,0.14828
2014,55013,Wisconsin,WI,Burnett County,0.16743
2014,55015,Wisconsin,WI,Calumet County,0.24079
2014,55017,Wisconsin,WI,Chippewa County,0.16535
2014,55019,Wisconsin,WI,Clark County,0.11931
2014,55021,Wisconsin,WI,Columbia County,0.19534
2014,55023,Wisconsin,WI,Crawford County,0.1298
2014,55025,Wisconsin,WI,Dane County,0.3408
2014,55027,Wisconsin,WI,Dodge County,0.16543
2014,55029,Wisconsin,WI,Door County,0.21317
2014,55031,Wisconsin,WI,Douglas County,0.19173
2014,55033,Wisconsin,WI,Dunn County,0.1947
2014,55035,Wisconsin,WI,Eau Claire County,0.22074
2014,55037,Wisconsin,WI,Florence County,0.19858
2014,55039,Wisconsin,WI,Fond du Lac County,0.16571
2014,55041,Wisconsin,WI,Forest County,0.13601
2014,55043,Wisconsin,WI,Grant County,0.15192
2014,55045,Wisconsin,WI,Green County,0.20574
2014,55047,Wisconsin,WI,Green Lake County,0.15093
2014,55049,Wisconsin,WI,Iowa County,0.20533
2014,55051,Wisconsin,WI,Iron County,0.1749
2014,55053,Wisconsin,WI,Jackson County,0.14103
2014,55055,Wisconsin,WI,Jefferson County,0.20018
2014,55057,Wisconsin,WI,Juneau County,0.15741
2014,55059,Wisconsin,WI,Kenosha County,0.22299
2014,55061,Wisconsin,WI,Kewaunee County,0.15799
2014,55063,Wisconsin,WI,La Crosse County,0.22574
2014,55065,Wisconsin,WI,Lafayette County,0.14091
2014,55067,Wisconsin,WI,Langlade County,0.12539
2014,55069,Wisconsin,WI,Lincoln County,0.14991
2014,55071,Wisconsin,WI,Manitowoc County,0.16199
2014,55073,Wisconsin,WI,Marathon County,0.21171
2014,55075,Wisconsin,WI,Marinette County,0.15195
2014,55077,Wisconsin,WI,Marquette County,0.14397
2014,55078,Wisconsin,WI,Menominee County,0.10035
2014,55079,Wisconsin,WI,Milwaukee County,0.23323
2014,55081,Wisconsin,WI,Monroe County,0.1676
2014,55083,Wisconsin,WI,Oconto County,0.16605
2014,55085,Wisconsin,WI,Oneida County,0.18405
2014,55087,Wisconsin,WI,Outagamie County,0.22104
2014,55089,Wisconsin,WI,Ozaukee County,0.33226
2014,55091,Wisconsin,WI,Pepin County,0.17131
2014,55093,Wisconsin,WI,Pierce County,0.20013
2014,55095,Wisconsin,WI,Polk County,0.16879
2014,55097,Wisconsin,WI,Portage County,0.21415
2014,55099,Wisconsin,WI,Price County,0.16761
2014,55101,Wisconsin,WI,Racine County,0.2141
2014,55103,Wisconsin,WI,Richland County,0.14596
2014,55105,Wisconsin,WI,Rock County,0.18901
2014,55107,Wisconsin,WI,Rusk County,0.12811
2014,55109,Wisconsin,WI,St. Croix County,0.27007
2014,55111,Wisconsin,WI,Sauk County,0.19151
2014,55113,Wisconsin,WI,Sawyer County,0.2
2014,55115,Wisconsin,WI,Shawano County,0.14861
2014,55117,Wisconsin,WI,Sheboygan County,0.19703
2014,55119,Wisconsin,WI,Taylor County,0.14448
2014,55121,Wisconsin,WI,Trempealeau County,0.16147
