State FIPS Code,state name,State Abbreviation,Year,min_wage
21,Kentucky,KY,1998,5.150000095
21,Kentucky,KY,1999,5.150000095
21,Kentucky,KY,2000,5.150000095
21,Kentucky,KY,2001,5.150000095
21,Kentucky,KY,2002,5.150000095
21,Kentucky,KY,2003,5.150000095
21,Kentucky,KY,2004,5.150000095
21,Kentucky,KY,2005,5.150000095
21,Kentucky,KY,2006,5.150000095
21,Kentucky,KY,2007,5.512465954
21,Kentucky,KY,2008,6.201912403
21,Kentucky,KY,2009,6.902876854
21,Kentucky,KY,2010,7.25
21,Kentucky,KY,2011,7.25
21,Kentucky,KY,2012,7.25
21,Kentucky,KY,2013,7.25
21,Kentucky,KY,2014,7.25
21,Kentucky,KY,2015,7.25
21,Kentucky,KY,2016,7.25
22,Louisiana,LA,1974,2
22,Louisiana,LA,1975,2.099999905
22,Louisiana,LA,1976,2.299999952
22,Louisiana,LA,1977,2.299999952
22,Louisiana,LA,1978,2.650000095
22,Louisiana,LA,1979,2.900000095
22,Louisiana,LA,1980,3.099999905
22,Louisiana,LA,1981,3.349999905
22,Louisiana,LA,1982,3.349999905
22,Louisiana,LA,1983,3.349999905
22,Louisiana,LA,1984,3.349999905
22,Louisiana,LA,1985,3.349999905
22,Louisiana,LA,1986,3.349999905
22,Louisiana,LA,1987,3.349999905
22,Louisiana,LA,1988,3.349999905
22,Louisiana,LA,1989,3.349999905
22,Louisiana,LA,1990,3.689041138
22,Louisiana,LA,1991,4.139040947
22,Louisiana,LA,1992,4.25
22,Louisiana,LA,1993,4.25
22,Louisiana,LA,1994,4.25
22,Louisiana,LA,1995,4.25
22,Louisiana,LA,1996,4.375682831
22,Louisiana,LA,1997,4.883698463
22,Louisiana,LA,1998,5.150000095
22,Louisiana,LA,1999,5.150000095
22,Louisiana,LA,2000,5.150000095
22,Louisiana,LA,2001,5.150000095
22,Louisiana,LA,2002,5.150000095
22,Louisiana,LA,2003,5.150000095
22,Louisiana,LA,2004,5.150000095
22,Louisiana,LA,2005,5.150000095
22,Louisiana,LA,2006,5.150000095
22,Louisiana,LA,2007,5.458766937
22,Louisiana,LA,2008,6.157923698
22,Louisiana,LA,2009,6.858767033
22,Louisiana,LA,2010,7.25
22,Louisiana,LA,2011,7.25
22,Louisiana,LA,2012,7.25
22,Louisiana,LA,2013,7.25
22,Louisiana,LA,2014,7.25
22,Louisiana,LA,2015,7.25
22,Louisiana,LA,2016,7.25
25,Massachusetts,MA,1974,2
25,Massachusetts,MA,1975,2.099999905
25,Massachusetts,MA,1976,2.299999952
25,Massachusetts,MA,1977,2.299999952
25,Massachusetts,MA,1978,2.650000095
25,Massachusetts,MA,1979,2.900000095
25,Massachusetts,MA,1980,3.099999905
25,Massachusetts,MA,1981,3.349999905
25,Massachusetts,MA,1982,3.349999905
25,Massachusetts,MA,1983,3.349999905
25,Massachusetts,MA,1984,3.349999905
25,Massachusetts,MA,1985,3.349999905
25,Massachusetts,MA,1986,3.450821877
25,Massachusetts,MA,1987,3.600410938
25,Massachusetts,MA,1988,3.700273275
25,Massachusetts,MA,1989,3.75
25,Massachusetts,MA,1990,3.787671089
25,Massachusetts,MA,1991,4.139040947
25,Massachusetts,MA,1992,4.25
25,Massachusetts,MA,1993,4.25
25,Massachusetts,MA,1994,4.25
25,Massachusetts,MA,1995,4.25
25,Massachusetts,MA,1996,4.75
25,Massachusetts,MA,1997,5.25
25,Massachusetts,MA,1998,5.25
25,Massachusetts,MA,1999,5.25
25,Massachusetts,MA,2000,6
25,Massachusetts,MA,2001,6.75
25,Massachusetts,MA,2002,6.75
25,Massachusetts,MA,2003,6.75
25,Massachusetts,MA,2004,6.75
25,Massachusetts,MA,2005,6.75
25,Massachusetts,MA,2006,6.75
25,Massachusetts,MA,2007,7.5
25,Massachusetts,MA,2008,8
25,Massachusetts,MA,2009,8
25,Massachusetts,MA,2010,8
25,Massachusetts,MA,2011,8
25,Massachusetts,MA,2012,8
25,Massachusetts,MA,2013,8
25,Massachusetts,MA,2014,8
25,Massachusetts,MA,2015,9
25,Massachusetts,MA,2016,10
24,Maryland,MD,1974,2
24,Maryland,MD,1975,2.099999905
24,Maryland,MD,1976,2.299999952
24,Maryland,MD,1977,2.299999952
24,Maryland,MD,1978,2.650000095
24,Maryland,MD,1979,2.900000095
24,Maryland,MD,1980,3.099999905
24,Maryland,MD,1981,3.349999905
24,Maryland,MD,1982,3.349999905
24,Maryland,MD,1983,3.349999905
24,Maryland,MD,1984,3.349999905
24,Maryland,MD,1985,3.349999905
24,Maryland,MD,1986,3.349999905
24,Maryland,MD,1987,3.349999905
24,Maryland,MD,1988,3.349999905
24,Maryland,MD,1989,3.349999905
24,Maryland,MD,1990,3.689041138
24,Maryland,MD,1991,4.139040947
24,Maryland,MD,1992,4.25
24,Maryland,MD,1993,4.25
24,Maryland,MD,1994,4.25
24,Maryland,MD,1995,4.25
24,Maryland,MD,1996,4.375682831
24,Maryland,MD,1997,4.883698463
24,Maryland,MD,1998,5.150000095
24,Maryland,MD,1999,5.150000095
24,Maryland,MD,2000,5.150000095
24,Maryland,MD,2001,5.150000095
24,Maryland,MD,2002,5.150000095
24,Maryland,MD,2003,5.150000095
24,Maryland,MD,2004,5.150000095
24,Maryland,MD,2005,5.150000095
24,Maryland,MD,2006,5.150000095
24,Maryland,MD,2007,6.150000095
24,Maryland,MD,2008,6.325956345
24,Maryland,MD,2009,6.858767033
24,Maryland,MD,2010,7.25
24,Maryland,MD,2011,7.25
24,Maryland,MD,2012,7.25
24,Maryland,MD,2013,7.25
24,Maryland,MD,2014,7.25
24,Maryland,MD,2015,8.126027107
24,Maryland,MD,2016,8.252732277
23,Maine,ME,1974,2
23,Maine,ME,1975,2.150410891
23,Maine,ME,1976,2.299999952
23,Maine,ME,1977,2.299999952
23,Maine,ME,1978,2.650000095
23,Maine,ME,1979,2.900000095
23,Maine,ME,1980,3.099999905
23,Maine,ME,1981,3.349999905
23,Maine,ME,1982,3.349999905
23,Maine,ME,1983,3.349999905
23,Maine,ME,1984,3.349999905
23,Maine,ME,1985,3.450000048
23,Maine,ME,1986,3.549999952
23,Maine,ME,1987,3.650000095
23,Maine,ME,1988,3.650000095
23,Maine,ME,1989,3.75
23,Maine,ME,1990,3.849999905
23,Maine,ME,1991,4.151370049
23,Maine,ME,1992,4.25
23,Maine,ME,1993,4.25
23,Maine,ME,1994,4.25
23,Maine,ME,1995,4.25
23,Maine,ME,1996,4.375682831
23,Maine,ME,1997,4.883698463
23,Maine,ME,1998,5.150000095
23,Maine,ME,1999,5.150000095
23,Maine,ME,2000,5.150000095
23,Maine,ME,2001,5.150000095
23,Maine,ME,2002,5.75
23,Maine,ME,2003,6.25
23,Maine,ME,2004,6.275136471
23,Maine,ME,2005,6.387808323
23,Maine,ME,2006,6.563013554
23,Maine,ME,2007,6.813013554
23,Maine,ME,2008,7.062841415
23,Maine,ME,2009,7.313013554
23,Maine,ME,2010,7.5
23,Maine,ME,2011,7.5
23,Maine,ME,2012,7.5
23,Maine,ME,2013,7.5
23,Maine,ME,2014,7.5
23,Maine,ME,2015,7.5
23,Maine,ME,2016,7.5
26,Michigan,MI,1974,2
26,Michigan,MI,1975,2.099999905
26,Michigan,MI,1976,2.299999952
26,Michigan,MI,1977,2.299999952
26,Michigan,MI,1978,2.650000095
26,Michigan,MI,1979,2.900000095
26,Michigan,MI,1980,3.099999905
26,Michigan,MI,1981,3.349999905
26,Michigan,MI,1982,3.349999905
26,Michigan,MI,1983,3.349999905
26,Michigan,MI,1984,3.349999905
26,Michigan,MI,1985,3.349999905
26,Michigan,MI,1986,3.349999905
26,Michigan,MI,1987,3.349999905
26,Michigan,MI,1988,3.349999905
26,Michigan,MI,1989,3.349999905
26,Michigan,MI,1990,3.689041138
26,Michigan,MI,1991,4.139040947
26,Michigan,MI,1992,4.25
26,Michigan,MI,1993,4.25
26,Michigan,MI,1994,4.25
26,Michigan,MI,1995,4.25
26,Michigan,MI,1996,4.375682831
26,Michigan,MI,1997,4.883698463
26,Michigan,MI,1998,5.150000095
26,Michigan,MI,1999,5.150000095
26,Michigan,MI,2000,5.150000095
26,Michigan,MI,2001,5.150000095
26,Michigan,MI,2002,5.150000095
26,Michigan,MI,2003,5.150000095
26,Michigan,MI,2004,5.150000095
26,Michigan,MI,2005,5.150000095
26,Michigan,MI,2006,5.60369873
26,Michigan,MI,2007,7.050821781
26,Michigan,MI,2008,7.275682926
26,Michigan,MI,2009,7.400000095
26,Michigan,MI,2010,7.400000095
26,Michigan,MI,2011,7.400000095
26,Michigan,MI,2012,7.400000095
26,Michigan,MI,2013,7.400000095
26,Michigan,MI,2014,7.650684834
26,Michigan,MI,2015,8.149999619
26,Michigan,MI,2016,8.5
27,Minnesota,MN,1974,2
27,Minnesota,MN,1975,2.099999905
27,Minnesota,MN,1976,2.299999952
27,Minnesota,MN,1977,2.299999952
27,Minnesota,MN,1978,2.650000095
27,Minnesota,MN,1979,2.900000095
27,Minnesota,MN,1980,3.099999905
27,Minnesota,MN,1981,3.349999905
27,Minnesota,MN,1982,3.349999905
27,Minnesota,MN,1983,3.349999905
27,Minnesota,MN,1984,3.349999905
27,Minnesota,MN,1985,3.349999905
27,Minnesota,MN,1986,3.349999905
27,Minnesota,MN,1987,3.349999905
27,Minnesota,MN,1988,3.549999952
27,Minnesota,MN,1989,3.849999905
27,Minnesota,MN,1990,3.950000048
27,Minnesota,MN,1991,4.25
27,Minnesota,MN,1992,4.25
27,Minnesota,MN,1993,4.25
27,Minnesota,MN,1994,4.25
27,Minnesota,MN,1995,4.25
27,Minnesota,MN,1996,4.375682831
27,Minnesota,MN,1997,4.883698463
27,Minnesota,MN,1998,5.150000095
27,Minnesota,MN,1999,5.150000095
27,Minnesota,MN,2000,5.150000095
27,Minnesota,MN,2001,5.150000095
27,Minnesota,MN,2002,5.150000095
27,Minnesota,MN,2003,5.150000095
27,Minnesota,MN,2004,5.150000095
27,Minnesota,MN,2005,5.569178104
27,Minnesota,MN,2006,6.150000095
27,Minnesota,MN,2007,6.150000095
27,Minnesota,MN,2008,6.325956345
27,Minnesota,MN,2009,6.858767033
27,Minnesota,MN,2010,7.25
27,Minnesota,MN,2011,7.25
27,Minnesota,MN,2012,7.25
27,Minnesota,MN,2013,7.25
27,Minnesota,MN,2014,7.564383507
27,Minnesota,MN,2015,8.419178009
27,Minnesota,MN,2016,9
29,Missouri,MO,1974,2
29,Missouri,MO,1975,2.099999905
29,Missouri,MO,1976,2.299999952
29,Missouri,MO,1977,2.299999952
29,Missouri,MO,1978,2.650000095
29,Missouri,MO,1979,2.900000095
29,Missouri,MO,1980,3.099999905
29,Missouri,MO,1981,3.349999905
29,Missouri,MO,1982,3.349999905
29,Missouri,MO,1983,3.349999905
29,Missouri,MO,1984,3.349999905
29,Missouri,MO,1985,3.349999905
29,Missouri,MO,1986,3.349999905
29,Missouri,MO,1987,3.349999905
29,Missouri,MO,1988,3.349999905
29,Missouri,MO,1989,3.349999905
29,Missouri,MO,1990,3.689041138
29,Missouri,MO,1991,4.139040947
29,Missouri,MO,1992,4.25
29,Missouri,MO,1993,4.25
29,Missouri,MO,1994,4.25
29,Missouri,MO,1995,4.25
29,Missouri,MO,1996,4.375682831
29,Missouri,MO,1997,4.883698463
29,Missouri,MO,1998,5.150000095
29,Missouri,MO,1999,5.150000095
29,Missouri,MO,2000,5.150000095
29,Missouri,MO,2001,5.150000095
29,Missouri,MO,2002,5.150000095
29,Missouri,MO,2003,5.150000095
29,Missouri,MO,2004,5.150000095
29,Missouri,MO,2005,5.150000095
29,Missouri,MO,2006,5.150000095
29,Missouri,MO,2007,6.5
29,Missouri,MO,2008,6.650000095
29,Missouri,MO,2009,7.138219357
29,Missouri,MO,2010,7.25
29,Missouri,MO,2011,7.25
29,Missouri,MO,2012,7.25
29,Missouri,MO,2013,7.349999905
29,Missouri,MO,2014,7.5
29,Missouri,MO,2015,7.520547867
29,Missouri,MO,2016,7.650000095
28,Mississippi,MS,1974,2
28,Mississippi,MS,1975,2.099999905
28,Mississippi,MS,1976,2.299999952
28,Mississippi,MS,1977,2.299999952
28,Mississippi,MS,1978,2.650000095
28,Mississippi,MS,1979,2.900000095
28,Mississippi,MS,1980,3.099999905
28,Mississippi,MS,1981,3.349999905
28,Mississippi,MS,1982,3.349999905
28,Mississippi,MS,1983,3.349999905
28,Mississippi,MS,1984,3.349999905
28,Mississippi,MS,1985,3.349999905
28,Mississippi,MS,1986,3.349999905
28,Mississippi,MS,1987,3.349999905
28,Mississippi,MS,1988,3.349999905
28,Mississippi,MS,1989,3.349999905
28,Mississippi,MS,1990,3.689041138
28,Mississippi,MS,1991,4.139040947
28,Mississippi,MS,1992,4.25
28,Mississippi,MS,1993,4.25
28,Mississippi,MS,1994,4.25
28,Mississippi,MS,1995,4.25
28,Mississippi,MS,1996,4.375682831
28,Mississippi,MS,1997,4.883698463
28,Mississippi,MS,1998,5.150000095
28,Mississippi,MS,1999,5.150000095
28,Mississippi,MS,2000,5.150000095
28,Mississippi,MS,2001,5.150000095
28,Mississippi,MS,2002,5.150000095
28,Mississippi,MS,2003,5.150000095
28,Mississippi,MS,2004,5.150000095
28,Mississippi,MS,2005,5.150000095
28,Mississippi,MS,2006,5.150000095
28,Mississippi,MS,2007,5.458766937
28,Mississippi,MS,2008,6.157923698
28,Mississippi,MS,2009,6.858767033
28,Mississippi,MS,2010,7.25
28,Mississippi,MS,2011,7.25
28,Mississippi,MS,2012,7.25
28,Mississippi,MS,2013,7.25
28,Mississippi,MS,2014,7.25
28,Mississippi,MS,2015,7.25
28,Mississippi,MS,2016,7.25
30,Montana,MT,1974,2
30,Montana,MT,1975,2.099999905
30,Montana,MT,1976,2.299999952
30,Montana,MT,1977,2.299999952
30,Montana,MT,1978,2.650000095
30,Montana,MT,1979,2.900000095
30,Montana,MT,1980,3.099999905
30,Montana,MT,1981,3.349999905
30,Montana,MT,1982,3.349999905
30,Montana,MT,1983,3.349999905
30,Montana,MT,1984,3.349999905
30,Montana,MT,1985,3.349999905
30,Montana,MT,1986,3.349999905
30,Montana,MT,1987,3.349999905
30,Montana,MT,1988,3.349999905
30,Montana,MT,1989,3.349999905
30,Montana,MT,1990,3.689041138
30,Montana,MT,1991,4.139040947
30,Montana,MT,1992,4.25
30,Montana,MT,1993,4.25
30,Montana,MT,1994,4.25
30,Montana,MT,1995,4.25
30,Montana,MT,1996,4.375682831
30,Montana,MT,1997,4.883698463
30,Montana,MT,1998,5.150000095
30,Montana,MT,1999,5.150000095
30,Montana,MT,2000,5.150000095
30,Montana,MT,2001,5.150000095
30,Montana,MT,2002,5.150000095
30,Montana,MT,2003,5.150000095
30,Montana,MT,2004,5.150000095
30,Montana,MT,2005,5.150000095
30,Montana,MT,2006,5.150000095
30,Montana,MT,2007,6.150000095
30,Montana,MT,2008,6.381967068
30,Montana,MT,2009,7.054383755
30,Montana,MT,2010,7.25
30,Montana,MT,2011,7.349999905
30,Montana,MT,2012,7.650000095
30,Montana,MT,2013,7.800000191
30,Montana,MT,2014,7.900000095
30,Montana,MT,2015,8.050000191
30,Montana,MT,2016,8.050000191
37,North Carolina,NC,1974,2
37,North Carolina,NC,1975,2.099999905
37,North Carolina,NC,1976,2.299999952
37,North Carolina,NC,1977,2.299999952
37,North Carolina,NC,1978,2.650000095
37,North Carolina,NC,1979,2.900000095
37,North Carolina,NC,1980,3.099999905
37,North Carolina,NC,1981,3.349999905
37,North Carolina,NC,1982,3.349999905
37,North Carolina,NC,1983,3.349999905
37,North Carolina,NC,1984,3.349999905
37,North Carolina,NC,1985,3.349999905
37,North Carolina,NC,1986,3.349999905
37,North Carolina,NC,1987,3.349999905
37,North Carolina,NC,1988,3.349999905
37,North Carolina,NC,1989,3.349999905
37,North Carolina,NC,1990,3.689041138
37,North Carolina,NC,1991,4.139040947
37,North Carolina,NC,1992,4.25
37,North Carolina,NC,1993,4.25
37,North Carolina,NC,1994,4.25
37,North Carolina,NC,1995,4.25
37,North Carolina,NC,1996,4.375682831
37,North Carolina,NC,1997,4.883698463
37,North Carolina,NC,1998,5.150000095
37,North Carolina,NC,1999,5.150000095
37,North Carolina,NC,2000,5.150000095
37,North Carolina,NC,2001,5.150000095
37,North Carolina,NC,2002,5.150000095
37,North Carolina,NC,2003,5.150000095
37,North Carolina,NC,2004,5.150000095
37,North Carolina,NC,2005,5.150000095
37,North Carolina,NC,2006,5.150000095
37,North Carolina,NC,2007,6.150000095
37,North Carolina,NC,2008,6.325956345
37,North Carolina,NC,2009,6.858767033
37,North Carolina,NC,2010,7.25
37,North Carolina,NC,2011,7.25
37,North Carolina,NC,2012,7.25
37,North Carolina,NC,2013,7.25
37,North Carolina,NC,2014,7.25
37,North Carolina,NC,2015,7.25
37,North Carolina,NC,2016,7.25
38,North Dakota,ND,1974,2
38,North Dakota,ND,1975,2.099999905
38,North Dakota,ND,1976,2.299999952
38,North Dakota,ND,1977,2.299999952
38,North Dakota,ND,1978,2.650000095
38,North Dakota,ND,1979,2.900000095
38,North Dakota,ND,1980,3.099999905
38,North Dakota,ND,1981,3.349999905
38,North Dakota,ND,1982,3.349999905
38,North Dakota,ND,1983,3.349999905
38,North Dakota,ND,1984,3.349999905
38,North Dakota,ND,1985,3.349999905
38,North Dakota,ND,1986,3.349999905
38,North Dakota,ND,1987,3.349999905
38,North Dakota,ND,1988,3.349999905
38,North Dakota,ND,1989,3.369178057
38,North Dakota,ND,1990,3.701369762
38,North Dakota,ND,1991,4.139040947
38,North Dakota,ND,1992,4.25
38,North Dakota,ND,1993,4.25
38,North Dakota,ND,1994,4.25
38,North Dakota,ND,1995,4.25
38,North Dakota,ND,1996,4.375682831
38,North Dakota,ND,1997,4.883698463
38,North Dakota,ND,1998,5.150000095
38,North Dakota,ND,1999,5.150000095
38,North Dakota,ND,2000,5.150000095
38,North Dakota,ND,2001,5.150000095
38,North Dakota,ND,2002,5.150000095
38,North Dakota,ND,2003,5.150000095
38,North Dakota,ND,2004,5.150000095
38,North Dakota,ND,2005,5.150000095
38,North Dakota,ND,2006,5.150000095
38,North Dakota,ND,2007,5.458766937
38,North Dakota,ND,2008,6.157923698
38,North Dakota,ND,2009,6.858767033
38,North Dakota,ND,2010,7.25
38,North Dakota,ND,2011,7.25
38,North Dakota,ND,2012,7.25
38,North Dakota,ND,2013,7.25
38,North Dakota,ND,2014,7.25
38,North Dakota,ND,2015,7.25
38,North Dakota,ND,2016,7.25
31,Nebraska,NE,1974,2
31,Nebraska,NE,1975,2.099999905
31,Nebraska,NE,1976,2.299999952
31,Nebraska,NE,1977,2.299999952
31,Nebraska,NE,1978,2.650000095
31,Nebraska,NE,1979,2.900000095
31,Nebraska,NE,1980,3.099999905
31,Nebraska,NE,1981,3.349999905
31,Nebraska,NE,1982,3.349999905
31,Nebraska,NE,1983,3.349999905
31,Nebraska,NE,1984,3.349999905
31,Nebraska,NE,1985,3.349999905
31,Nebraska,NE,1986,3.349999905
31,Nebraska,NE,1987,3.349999905
31,Nebraska,NE,1988,3.349999905
31,Nebraska,NE,1989,3.349999905
31,Nebraska,NE,1990,3.689041138
31,Nebraska,NE,1991,4.139040947
31,Nebraska,NE,1992,4.25
31,Nebraska,NE,1993,4.25
31,Nebraska,NE,1994,4.25
31,Nebraska,NE,1995,4.25
31,Nebraska,NE,1996,4.375682831
31,Nebraska,NE,1997,4.883698463
31,Nebraska,NE,1998,5.150000095
